neuron,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100
neuron_000_hz,-0.13274978410059002,0.13674706365201722,0.024295089308305325,-0.02918428166369676,0.07758626314020993,0.001170843444644223,-0.028844398107021513,0.041442500942699335,-0.12377041428822544,0.056277812302231785,-0.05408078210593359,0.007928083063434888,0.003181691055052958,0.0002638705375246424,-0.004459634341187709,-0.0022659380202320594,0.06816946590848108,0.035557049484665065,0.07719973575680639,0.0035759665037978696,-0.008297420138830348,0.03196402040905613,-0.04283376228658972,-0.0805406652512073,-0.06681178696935382,-0.047949617105793915,-0.009598581795420924,0.019104357170881887,-0.04918885912363931,0.04897488673228168,-0.07265165809035437,0.004185167987973614,-0.031334252101596974,-0.043627727610696644,0.0045501002105598955,-0.05503670483260512,0.03653974627030387,0.08248709269306867,-0.15602807674106198,-0.031775755887454356,-0.08057978723722291,0.1615323705131097,-0.010997045044258228,0.08712604415242013,-0.0180553558270874,0.03371113073970382,-0.14161611777030791,0.02830078894816498,0.05980316934590053,0.04885053670284421,-0.14732133516367993,-0.018437577702304375,-0.16165898484856206,-0.14799776170761186,0.18133544715785765,0.1961523311262691,0.1295224553796007,-0.13939041729240517,0.08673819360138343,-0.058994979928673016,-0.062139333853854534,0.07293170833455377,-0.1578102612013353,0.0641029331476078,0.06981336728931929,0.06626271593296233,0.2269321921506978,0.1946241809085561,0.12134577218857043,-0.18020681925595744,-0.10691536777559142,0.10383450958497406,-0.09276255121613018,0.01383839180885156,-0.0966019854637314,0.3212244108691556,0.0496893727734833,0.1815566621669079,-0.13393017715141578,-0.22876249865488676,-0.09402601819260362,-0.19480776783546758,-0.053263866280953275,-0.03196918248942811,-0.0005499577330596248,-0.18958624664078466,0.06336156120573068,0.031515663792215355,-0.0538466909561138,-0.009678296184087271,0.013600623548310719,0.012797852850818647,-0.16766953574054705,0.14707355855260473,-0.09366028509797451,0.09087048439793696,0.009000070661005069,0.009001787890119456,0.041062927606649834,-0.006606891284177404
neuron_001_hz,-0.020303528617801714,-0.09792388929809948,0.2045907008761725,0.006590677306313762,0.03645329811213217,0.03834664510302332,-0.09441069003400501,-0.08531289322526896,-0.006666039339035033,0.05043177668038703,0.02415943884601108,0.0026824717630715062,-0.007326237976278977,-0.02866360476643543,-0.09000487080209196,-0.0630900863689421,-0.015610604146087786,-0.07921496940694693,0.0746308506245042,-0.05526578308919776,0.0477905722085296,0.09299532630780231,0.12288305934328585,0.07471930860265451,0.0773210831831445,0.010548719028066617,-0.023070621971715985,-0.05564007784748721,0.05761378910358288,-0.010150361673643615,-0.13534460797057726,-0.2341722295817501,0.04406158635207004,-0.14555637652336906,-0.17416177670350685,0.008134015753499544,0.20013252058612696,-0.04157822811208469,-0.0694428525707923,0.025895343170690865,0.17626761692156967,-0.11573863978387333,-0.0810796440499024,0.14729797137536893,-0.21359945684835374,-0.10802330157160299,-0.012641134814183413,0.06815255332123911,0.09820165045702463,0.0735457401298307,-0.15391247247587556,-0.11314541814506315,-0.19209956739224404,-0.07098503801214875,0.0809972492241724,-0.1140407974572458,-0.007845682464698283,0.08131526623762056,-0.07527985510770396,0.11714035715181831,-0.1477408991021869,0.036992857324984696,0.17784895583342694,-0.027218908378089095,-0.16160338029133012,0.07864209876386127,-0.047125284118145434,-0.05443192794670899,0.0010412294368675919,0.14397193796070956,-0.06194651599445145,0.22816411322586888,-0.01142185880481451,-0.00022278811938931985,-0.11931840574980775,-0.051664039776278536,0.026449503753456845,0.1483833622109175,0.2343681576066429,-0.10506123914354425,-0.03041195684399936,-0.11717768500235595,-0.14952245262635439,0.11428040501025538,0.026285618765897592,0.1283281242130503,-0.0751033387187307,-0.03169204801591996,-0.010561754710960818,-0.05318944050739374,0.06345433773162316,-0.054658154740238385,0.03208698849289216,0.06419990073512753,0.09003717254649032,-0.011587823489018363,-0.06327938112296161,-0.014014061751691186,-0.16806467071857967,-0.010192452890626992
neuron_002_hz,0.039679862819424594,0.1515458439927444,0.05254016700973371,-0.03368096205887064,-0.1037495913592913,0.11570924334104282,-0.020731530593603567,0.010888868335201668,0.09212531622928749,0.04743821496792919,0.10007965420052371,-0.15860922909317007,0.6253535193931272,-0.26237337293727975,-0.31570124788074394,-0.23688207266437272,0.17073483736054837,-0.005763951769072784,-0.10130987602528271,0.12670305766143822,0.036322474192288866,-0.00414676576713137,-0.08612869894741261,0.05363958662847826,0.05280883794137025,0.05840712157437484,-0.04092729869115136,0.01602404348471274,-0.044923554547317335,-0.1947616645231966,0.12086417679428728,-0.07557140790920036,-0.02469463392485622,0.05027293811654956,0.050069179106583005,0.09525395436181168,-0.07259894073851528,-0.053106635158825015,-0.057316690608263235,0.050795835292987083,-0.05945640045267288,0.015854379903159656,0.01497054782974694,-0.0073071745264052905,-0.030404221030247276,-0.004535933989987789,-0.015150834400154106,-0.00024198394590685746,0.029769716278836764,0.024380155819506436,-0.027737080521342765,-0.09455949634397634,0.008303734083019619,-0.022405240237798347,0.03844421870858526,0.0423443586172959,0.007370213957735269,0.002976376665517243,-0.006837691676485252,-0.08066467530946436,-0.06556113887704493,0.035212862542472814,-0.02025609808396025,0.122266378571411,0.03665943439471681,-0.021302444979812388,-0.005955206578379876,0.030697012697576572,0.11337351471311603,-0.02909334180242653,-0.060903966474589004,-0.04107509639803533,0.12113650766240584,0.0026975399227743492,-0.007613381381700665,-0.06531915118151815,0.02849176667810084,-0.030613969803061945,0.054011608996697505,0.04551063827174985,0.04565319452524256,-0.02762977208374112,0.030848774293971315,-0.03385882274173943,-0.014329705933263728,0.051769264472198526,-0.04222793076631216,0.030656445376730658,-0.013557261451428718,0.015884954637855882,-0.0012553501140756722,-0.01628657496461667,0.07323934147104837,0.058087040945395185,-0.03243631626223557,0.05327324050954013,0.03679467301193849,-0.006768644287977792,0.01892905175165666,-0.003633644052447712
neuron_003_hz,-0.1229925064530776,0.09221733406444466,0.009263839564132383,-0.019402681938788358,0.15720041604387802,-0.21250935534305096,-0.042159976745787,-0.015521927884519254,0.27315609383295797,-0.04009902815575765,0.026016751496655437,0.012494069267771284,-0.00028134081524438994,-0.00717197249507234,-0.009754790750965654,-0.01701669231393424,-0.004090586568644403,-0.03165143673768475,0.0005420948301968417,-0.01627022439825565,-0.020154734735780867,0.017541531127812156,-0.023495592571309808,0.02228982429189478,0.005806585885543981,-0.012716219845877133,-0.0038981592440884413,0.006755832289974768,-0.04557120854394026,-0.04153040236269202,0.021776443121550543,0.016848920140444798,0.013792854015365315,-0.04536783295447469,0.02776549213076132,-0.04164227106878673,0.039539061644535536,-0.008084297581002636,-0.03480166920677741,0.008158216482719683,-0.014235747400685984,0.007081750328414356,0.03339698806560906,-0.0008008653634957799,0.00206562880587631,0.010466024493791666,-0.08766619430670411,-0.12147800915692211,-0.04111814443059343,-0.010302628444126443,0.020133057843439797,0.05314277495646425,0.0038211750365199602,0.05171212640045671,0.0017367344275362791,0.03954085784478262,-0.06085852325658161,0.011262955263878896,0.0052679696087180455,0.049620808370671406,-0.027397705176273983,-0.039904955663316595,-0.018779333025438702,-0.0226170794664953,0.05679472300813845,0.01746125509532385,-0.005171560176870815,-0.016684620725086755,0.052101324374140404,-0.00882622782845506,-0.11697688168082729,-0.01693434684342702,0.042422232044124514,-0.07198728104757804,-0.034416654192413604,0.13469826010266298,0.19689293645940265,-0.013141138939235616,0.14695960654718448,-0.2580353070230916,-0.20150356011013712,0.11627518811957759,0.0912876981791781,0.03606513462728178,-0.020871984173721162,-0.14486433284228573,0.029063200435814666,-0.32796314208933486,0.35925316458180145,0.10822829808223103,-0.14635432556996789,-0.09607665038002283,0.39570413484950534,-0.19040143851279928,0.15355677861901723,0.10890986417040142,-0.020553210344087747,-0.01055020834242381,0.01802276790742233,-0.009834827807213427
neuron_004_hz,0.13345077376541747,0.04211367941143623,0.04216684984789998,-0.0887830691449536,0.005066086572221851,-0.060346832335919386,0.09949151338929169,0.02304610058391182,-0.0196495576668666,0.1324324647799778,0.32366062507155835,-0.143023775594868,-0.34140798596583216,0.07141436442496539,-0.10164831400118624,-0.014644567072257537,0.43261369318167286,-0.06927568431703426,0.2557775682355743,0.031395639155786415,0.13963536176336042,0.07792954061051964,0.04309960736207963,0.028483918662986635,-0.09333709854740357,0.08135836569042933,-0.11578905545910245,0.03578850103132444,0.061290121926612276,-0.12855698791861422,0.19750028039715256,0.22504759789693476,0.04307907382818142,-0.12142522463435092,0.10842131533281284,0.20873016763750454,-0.04710620670340407,0.05026640453675237,-0.10546202285301816,-0.10565371791935294,0.09929606452344213,0.05082116667839304,-0.17189423597569978,0.10880824857231111,0.09055092953736418,-0.0950061041107072,0.009252026428340485,0.05857547210747639,-0.008895910978772504,0.023297790611766674,-0.01614439192178118,-0.07716942691997787,-0.03074415998960999,-0.023410637964471404,-0.04800689946247108,0.019877918958048073,0.0623066281449357,0.03826934430869886,-0.03246271949027024,-0.0409605389260832,0.020592511021182265,0.0737970274507413,-0.030794061698750312,0.036246695798353504,0.017930357441718222,-0.02159964566350191,-0.08016640044423966,0.035076331255289216,0.022551545766670067,-0.0248596599939018,-0.033352542064217214,0.08526088557751049,-0.0589312080449582,0.013851608659208401,0.013123658902345382,-0.03254355127383923,0.00921793133165899,-0.03901834924237674,0.03974260891075317,0.045135230286078076,0.03060609773070743,0.07790776399413282,0.06485366170309223,-0.01705645839508163,0.004605537575076125,0.01793674791388726,-0.07038620333905511,-0.010172597114285548,0.007745930710391119,0.023252531591997395,-0.06428455000520962,-0.021528103862648324,0.014430451358091262,-0.0046035980966836615,-0.00040083278926099364,0.030206059246635213,0.011706951421051775,0.04218810044125612,0.023222686943945185,0.014875815762970947
neuron_005_hz,0.13162666575662735,0.05078806772555303,0.0014158034639446537,0.13125282449463188,0.05631619259688875,0.010549229127481055,-0.09895569887746503,0.1025447509982862,-0.0013512974842213865,-0.06335168008042989,-0.07462510625606004,0.153304994491762,0.043822749604380956,-0.027702128522045004,-0.022065099146432794,0.15873575884242216,0.17498897583893352,0.2544849494832794,0.12389387060425235,0.11169606497375631,0.3951816687859396,0.154549379219614,-0.08032377843301673,-0.12828028628726576,0.30166457275140734,0.09336318129161321,-0.053777917978702745,0.1308065050784011,-0.014073711043399342,0.14901752670312512,0.04331010659643134,0.03969904938866615,-0.03332986248927114,-0.0647682681839673,-0.10025099683221182,-0.09259480506483067,0.006241415914743665,0.017173511579586218,0.2038521572692346,0.0019503245854133426,-0.08540239427389615,0.02864906644186535,0.08101121046716286,0.18495887387241627,-0.037915891588101665,-0.011423144096832113,-0.05537386908922946,0.13583458053200698,0.07536067234052703,-5.6038967843981616e-05,0.09464285667241709,0.059896328200373807,0.2427813324606909,0.04926793551398859,0.12259690768554277,-0.06903433147425436,0.00947278822660956,-0.025055029604069558,-0.0895647097118917,0.1608746012550823,-0.06698188346956539,0.015969059535841136,0.11584288889937798,0.11229438835721077,0.1721054375371993,0.05709470240484675,0.01094211488223876,-0.01715764920026111,-0.08576178730893498,0.04157302447750846,-0.11004424676895574,0.02131410074973379,0.07598017544359437,-0.05829047329428748,0.05647058609303396,0.11376210416904747,0.0012491871210016416,0.03131489607522654,0.006407142559252392,0.035238037589478306,0.06982646814755904,0.026259860396641826,-0.01286089125123787,-0.034756600652513486,0.008109251759156388,-0.047432324174402865,-0.03978650567915408,-0.01887219945973332,-0.009931456851444441,0.007037693403116417,-0.014035456518514986,0.003155069451655607,0.01452246920179931,0.014853166641939475,0.0064236358586001185,-0.0407783359986776,-0.042782902376339554,-0.06827215575121834,-0.022324139998796094,-0.01761144373869636
neuron_006_hz,0.13523381326676617,0.0768924674075337,0.05149026777029825,-0.0691678306194049,-0.05153326432478905,-0.03842338933689247,0.04249895036430351,0.02259101876415065,0.03776406744509156,-0.0230980622575775,-0.06929523153901032,-0.2672880444997977,-0.021307755305625634,0.0330768481511055,-0.14460976331818132,-0.14586124235642256,0.009612216400300133,0.385166108504373,-0.25616256647878805,0.0961130427988014,-0.16084139569115638,0.0779051863566689,-0.06562085979708909,-0.1402052131332857,-0.0532271145993305,-0.23898196829649007,-0.02373051123122107,-0.041118643258824444,0.06035520370184414,0.045852898993556435,-0.1405342176663767,0.15604168169803528,0.05511969365683103,-0.11791856271763443,-0.13881686321882558,-0.08884566825990847,0.16003369004608703,0.16974294947289484,0.23612774745461432,-0.16076116525099324,0.15692400194290687,-0.014978171949298416,-0.23513857610223934,-0.04705456392711266,-0.01313999510216215,0.04244362209065128,-0.04599215016634338,-0.03805972117196026,-0.009819750837963007,-0.028638588655090384,-0.07080389196531234,-0.06701556193674504,0.036081842937221054,-0.060385620887686606,0.023489003650438024,-0.0016109916935637125,0.049675124012181875,0.05062740934564508,-0.1258490582194904,0.00017090378525029017,0.17739368571208447,0.0045913445875218235,-0.10861362574716145,-0.059630637517597625,-0.03720867003727985,0.04354049524715484,0.058648426380087285,-0.15022874016626567,0.011890771654655442,0.05145156777659478,-0.04391848546430039,0.13461080503470557,0.05407485531837439,-0.0034814390413712153,0.018080270309075545,0.04958176977575803,0.013893341873333416,-0.0509189922763373,-0.034155050741939044,0.07784171504962364,0.034431026440343446,0.0639399507012178,-0.01766809421285359,0.007735484428224262,-0.032524211908412926,-0.06075843080910555,-0.011222862305450824,-0.046569233134762945,0.046651917427951495,-0.05348954637042551,0.02509024958426088,0.05821694839333563,-0.014405407786065097,-0.005742178155299801,0.04433383803079037,0.0666044988004175,0.022848812008434288,0.008465807767905233,0.015069332010730671,-0.0012659861393434727
neuron_007_hz,-0.10735640697921707,0.15031489790935576,0.034447873730954065,-0.030776479100340537,-0.0013197301576684806,0.11694648758332321,0.0014265515975684928,0.020062181257975376,-0.07830351397689206,-0.06060513082715715,0.041220555761237634,0.00987359350507218,-0.05103032474146027,0.1561564282577549,-0.0618869530933268,-0.0067890729475348095,-0.09692762315043596,-0.0274586934384878,-0.09002932900621953,-0.0076894460259945485,-0.010133452321154097,-0.038275896551988,0.09126238253091487,0.028924538132330063,0.22527156559203576,0.015991648241712522,-0.0870871814623116,-0.06936807543516395,-0.11688314714645318,0.06608640522038553,0.3109008724259206,0.01086495145048168,0.13518208031648082,-0.1319603035836866,0.009996621707786653,0.27346737678592303,0.01755565496883222,0.19696936989823532,-0.05671082641091317,0.0825358476533307,-0.038600604302614076,-0.19986482892260204,0.13272929452442728,0.055504421212179286,0.01607682845457232,0.2241209010553612,-0.07458154611695846,-0.04534442744276927,-0.2234649864262144,-0.14057404874289764,-0.17935846071825112,0.16494112097429278,0.05898518395862366,0.03711889067951184,-0.022237123377099016,-0.010425489460624215,0.03919185356165347,-0.14010631498078185,-0.12732281976076856,0.13834613523160422,0.04300740031279195,-0.056409916256015075,-0.1224836175968082,0.10134676951289437,-0.153987263097379,0.08893691749356887,0.12829478354118948,-0.1035481787113216,0.1267267292238275,-0.05890957030604958,-0.032180679312149435,-0.04348898246877847,0.013343325792629084,-0.02986777014302503,0.05753775937142711,-0.04824391210400048,-0.06347493989310238,0.08175238891237062,0.12830544309880368,-0.03542060726937668,-0.049116984195536714,0.10534352121899129,-0.049146506891833114,-0.0026314861683875562,-0.06862765136781564,0.012473814297086258,-0.08516519887851506,-0.033081389851606774,0.02288061170830432,-0.10812980006138014,0.17880332973741567,0.01581868681141939,-0.06838559689068344,0.03446136463068114,-0.008424414970008828,-0.046564137225390836,0.017437181059112065,-0.0013124410651032363,0.015799199517254503,0.002456582559919339
neuron_008_hz,-0.020299571354320166,-0.11219321252702097,0.2164837368550192,0.004434592115649939,0.023799462452275027,0.03194495777496045,-0.05566909631005568,-0.025708309502823296,-0.019383062997251344,0.027691037441913285,-0.04766462107862754,0.03749901249054047,0.03694000993474313,0.02390457434579308,-0.0321091577714771,-0.05478695150451981,-0.02226144335379332,-0.003146366010959835,0.03496021441894035,0.01596794217663425,0.015470770802320299,0.008038867276030193,0.0027728504675157764,0.02322656652487785,0.04087275964433233,-0.011827810361088584,0.05119230448164649,-0.019559599679417502,0.021189936378624843,-0.0027822521198737115,0.059701673961024423,0.011797912685418611,-0.0027284054381413016,0.011219846698681419,0.0877347269846109,0.019122522213238326,0.07994600263645135,0.018791742931020827,0.009424348678032816,0.041959155575281994,-0.055969728207587985,0.006494059188269917,0.009668241790679898,-0.01615689676601072,0.08144014261676673,-0.11592318312624815,-0.016414632962869442,0.017890658580088016,-0.08736841933437504,0.1012689758958526,0.08449315390998659,0.0060434227471607635,0.0760925650833226,0.04258260841258079,-0.015720448807796196,0.08682401911271037,0.04276901786737398,-0.006245703535988252,-0.07473376608962928,0.07847092985158974,0.14610965305751128,0.06373169578514712,0.037286181736513546,-0.030085124909567107,0.03684134361285187,-0.03739305967669731,0.2800694278140908,0.019041940990953063,-0.1706076874751823,0.010237790332583527,-0.04341116333961195,0.09684387492424783,-0.19919966525777447,0.08165780443581194,0.06717059947071653,-0.18977410247793033,0.0001592157411679446,0.12321531164309649,0.15037821203090873,0.038582479849234116,-0.09722552931374309,-0.14219247528685455,0.12026683679827978,-0.04435716174729,-0.2830285783897656,-0.08065451959273989,0.07999863698419439,0.25743423683095695,-0.014276143024995951,0.11791267329135377,-0.0719881802164946,0.29440840655421413,0.05549376026944183,-0.2659799612526657,0.03207256807356604,0.27872252950713633,0.19991851939551486,-0.005197799118436264,-0.1308547557951151,-0.14220853569087397
neuron_009_hz,-0.05687324879548428,-0.1394564185258664,-0.11798371552274449,-0.017281773726222093,-0.20956211431918162,-0.0801854480678601,-0.11169222007434312,0.044125183938700685,-0.10199638852318146,-0.003183673453222735,0.03069120040182438,0.030429987705674788,-0.0002846257759247569,-0.011491458981190623,-0.025448410957359575,-0.022780347485223496,0.01598713608109162,0.06939826510220497,0.01302535746025349,-0.005952049381723163,-0.05411133684270786,0.012844528139420205,0.03449266534933694,-0.014425823092348716,-0.012764733266582479,-0.005548801333963904,-0.009355930084318004,0.006391057017054856,-0.0048018704285465105,-0.0018827741440659643,-0.008277354943525828,0.00378135468795468,-0.04278220942449102,-0.004061675822326999,-0.008130170047898722,0.03043289683309201,-0.027679723263526832,0.018113428481957843,-0.002491820446722616,0.03253507830791126,-0.0022295385785185487,-0.05485846015014312,0.01872709887885726,-0.007239182212911786,0.024161019519738383,-0.012985088220223937,0.007624996256682597,-0.04459070329373701,-0.06896038863857135,0.06492065194553823,0.027102171857941112,0.022459462295671456,-0.10322815829596449,-0.021126606478253297,-0.0676114824705024,0.05406234574545009,-0.017311411552055296,-0.022278454992577607,-0.08209131650967208,0.08842149774555577,-0.0438694939568368,-0.0016764997155376757,0.05283071777789847,-0.004200519643102044,-0.013176501249402693,0.03584757544074509,-0.05108919303449112,0.03508151902163342,0.00842681572584704,-0.021351570979202608,-0.07241686463568561,-0.04784065634414918,0.010675221545614472,0.0702868058571909,0.055482764368492414,0.15672821939095644,0.010456787820540948,0.09872518218770304,-0.06447298577692281,0.07712193116206098,0.07660484631080618,0.06769172192790796,-0.23300729573429793,-0.1345736158015056,0.08927002524433311,-0.005687914897597443,-0.16112538427113193,0.5289312917140385,0.5395136452330436,-0.1101845871481669,-0.13902817974797643,-0.1046084008170809,0.0919857133436296,0.057054419920542054,0.050162663293826626,0.05683835445902269,-0.01594791736886713,0.022333940070474012,-0.0073479889305893276,-0.009132042163684913
